loan_amnt,term,emp_length,home_ownership,annual_inc,verification_status,zip_code,addr_state,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,loan_status
3500,36 months,10+ years,MORTGAGE,97992,Not Verified,670xx,KS,0,3,20,0,36162,89.50%,43,Charged Off
16000,36 months,3 years,MORTGAGE,210000,Verified,220xx,VA,0,1,12,0,46392,81.10%,26,Fully Paid
12000,36 months,3 years,RENT,62204,Verified,086xx,NJ,0,0,18,0,4532,32.40%,22,Fully Paid
16000,36 months,< 1 year,MORTGAGE,120000,Not Verified,757xx,TX,0,1,11,0,8823,7.40%,19,Fully Paid
20000,36 months,6 years,RENT,51500,Source Verified,913xx,CA,0,0,8,0,99,0.40%,12,Fully Paid
10000,36 months,< 1 year,RENT,34500,Not Verified,631xx,MO,0,0,8,0,8316,52.60%,9,Fully Paid
10000,36 months,3 years,RENT,60000,Verified,331xx,FL,0,1,19,0,6070,88%,36,Fully Paid
3000,36 months,1 year,RENT,17916,Not Verified,436xx,OH,0,0,6,0,859,10.70%,6,Fully Paid
13750,36 months,< 1 year,RENT,30000,Not Verified,082xx,NJ,0,3,11,0,5269,15.10%,12,Charged Off
20000,36 months,5 years,RENT,45000,Verified,432xx,OH,0,0,10,0,1483,4.20%,24,Fully Paid
11500,36 months,10+ years,MORTGAGE,45900,Not Verified,296xx,SC,3,0,5,0,11361,35.30%,17,Fully Paid
3250,36 months,5 years,MORTGAGE,12000,Not Verified,786xx,TX,0,0,4,0,3352,79.80%,5,Charged Off
12000,36 months,< 1 year,RENT,60000,Source Verified,926xx,CA,0,2,5,0,24904,66.40%,15,Fully Paid
13450,36 months,1 year,RENT,87805,Verified,024xx,MA,1,0,13,0,6021,57.90%,25,Fully Paid
20000,36 months,3 years,RENT,72000,Verified,750xx,TX,0,3,13,0,18789,52%,22,Fully Paid
15000,36 months,5 years,RENT,65000,Not Verified,941xx,CA,0,0,10,0,27201,57.40%,18,Fully Paid
25000,36 months,5 years,MORTGAGE,265000,Source Verified,193xx,PA,0,0,12,0,35172,95.30%,48,Charged Off
2500,36 months,10+ years,MORTGAGE,43000,Not Verified,765xx,TX,0,1,11,0,1580,14%,23,Fully Paid
20000,36 months,5 years,MORTGAGE,87988.32,Source Verified,900xx,CA,0,1,4,0,45210,3.80%,8,Fully Paid
20000,36 months,< 1 year,OTHER,79404,Verified,223xx,VA,0,3,18,0,18636,81.10%,33,Fully Paid
5000,36 months,4 years,MORTGAGE,25000,Source Verified,553xx,MN,0,2,4,0,3901,10.60%,15,Fully Paid
12000,36 months,5 years,MORTGAGE,69996,Verified,444xx,OH,0,2,9,0,16810,32.30%,35,Charged Off
8000,36 months,1 year,MORTGAGE,65004,Source Verified,482xx,MI,0,1,8,0,31939,53.20%,31,Charged Off
3000,36 months,5 years,RENT,60000,Not Verified,394xx,MS,0,1,4,0,1048,31.80%,6,Charged Off
5000,36 months,4 years,RENT,55000,Not Verified,941xx,CA,0,0,14,0,1012,10.10%,18,Fully Paid
20000,36 months,10+ years,MORTGAGE,259000,Not Verified,299xx,SC,0,2,14,0,58981,84.90%,47,Fully Paid
2000,36 months,5 years,RENT,56496,Not Verified,104xx,NY,0,2,4,0,21,0.40%,13,Fully Paid
10000,36 months,2 years,RENT,40000,Source Verified,208xx,MD,0,2,12,0,7108,18.30%,19,Fully Paid
4000,36 months,4 years,MORTGAGE,69996,Verified,210xx,MD,0,0,10,0,3008,8.70%,14,Fully Paid
15000,36 months,4 years,MORTGAGE,103363,Not Verified,761xx,TX,0,0,7,0,11700,42.50%,33,Fully Paid
8000,36 months,4 years,OWN,21000,Verified,486xx,MI,0,2,7,0,5142,46.30%,8,Fully Paid
8400,36 months,4 years,MORTGAGE,70000,Verified,925xx,CA,0,0,10,0,1506,6.60%,18,Fully Paid
10000,36 months,< 1 year,MORTGAGE,50280,Verified,730xx,OK,0,1,6,1,1251,5.50%,14,Fully Paid
12000,36 months,7 years,MORTGAGE,25568,Source Verified,334xx,FL,0,1,10,0,11377,94.80%,17,Charged Off
10000,36 months,6 years,MORTGAGE,160000,Verified,891xx,NV,1,0,15,0,10843,68.60%,25,Charged Off
16500,36 months,2 years,RENT,63504,Verified,210xx,MD,0,0,8,0,41921,85.20%,30,Charged Off
6800,36 months,1 year,RENT,37500,Not Verified,402xx,KY,1,2,5,0,1356,17.40%,11,Fully Paid
12000,36 months,8 years,RENT,55032,Not Verified,147xx,NY,0,1,15,0,25133,38.80%,25,Fully Paid
9400,36 months,2 years,RENT,50000,Not Verified,117xx,NY,0,1,3,0,4700,51.60%,5,Fully Paid
12000,36 months,< 1 year,RENT,60000,Not Verified,432xx,OH,0,1,13,0,12540,54.30%,15,Fully Paid
6000,36 months,6 years,RENT,66000,Not Verified,939xx,CA,0,0,15,0,18136,44.70%,32,Fully Paid
5500,36 months,2 years,MORTGAGE,81000,Not Verified,158xx,PA,0,0,5,0,4590,14.70%,19,Fully Paid
7750,36 months,7 years,MORTGAGE,41700,Not Verified,038xx,NH,0,0,6,0,14610,76.90%,13,Charged Off
7000,36 months,7 years,RENT,37120,Source Verified,170xx,PA,0,0,5,0,3915,93.20%,8,Fully Paid
11500,36 months,1 year,RENT,34928.12,Source Verified,941xx,CA,0,1,12,0,22416,67%,15,Fully Paid
16000,36 months,2 years,RENT,41900,Verified,778xx,TX,0,0,11,0,16016,84.70%,20,Fully Paid
1925,36 months,< 1 year,MORTGAGE,15000,Not Verified,822xx,WY,0,1,5,0,653,3.70%,6,Fully Paid
19000,36 months,< 1 year,MORTGAGE,105000,Not Verified,802xx,CO,0,1,13,0,49836,42.10%,26,Fully Paid
25000,36 months,5 years,MORTGAGE,125000,Verified,981xx,WA,0,1,13,0,14323,50.30%,46,Charged Off
7500,36 months,< 1 year,RENT,35004,Source Verified,080xx,NJ,0,1,6,0,1685,38.30%,6,Fully Paid
7000,36 months,< 1 year,RENT,25200,Verified,981xx,WA,0,2,12,0,4748,53.30%,15,Fully Paid
15000,36 months,10+ years,RENT,65000,Not Verified,965xx,CA,0,2,5,0,7467,48.80%,24,Fully Paid
10000,36 months,< 1 year,RENT,24000,Not Verified,328xx,FL,0,1,5,0,400,6.70%,9,Fully Paid
5000,36 months,10+ years,RENT,33000,Not Verified,023xx,MA,0,0,12,1,4536,33.10%,15,Fully Paid
8000,36 months,4 years,OWN,45000,Not Verified,191xx,PA,0,1,9,1,8441,66.50%,16,Fully Paid
5500,36 months,4 years,OWN,32004,Not Verified,024xx,MA,0,0,7,0,6860,29.40%,12,Fully Paid
7000,36 months,3 years,RENT,55000,Source Verified,111xx,NY,1,1,5,0,4747,93.10%,10,Fully Paid
10000,36 months,3 years,RENT,37965.24,Verified,023xx,MA,0,0,9,0,1571,11.90%,10,Fully Paid
7000,36 months,2 years,RENT,46000,Not Verified,926xx,CA,0,0,5,0,5546,97.30%,8,Fully Paid
11200,36 months,6 years,RENT,63800,Verified,936xx,CA,0,0,5,0,10673,93.60%,19,Fully Paid
24000,36 months,7 years,RENT,75000,Verified,853xx,AZ,0,0,22,0,7815,6.10%,36,Fully Paid
15000,36 months,10+ years,RENT,70500,Not Verified,971xx,OR,0,1,13,0,8952,22.30%,16,Fully Paid
3200,36 months,1 year,RENT,44000,Verified,981xx,WA,0,0,9,0,849,10.70%,17,Fully Paid
10725,36 months,1 year,RENT,55000,Not Verified,216xx,MD,0,2,17,0,20854,49.30%,27,Fully Paid
3500,36 months,3 years,RENT,35000,Not Verified,941xx,CA,0,1,14,0,7730,33.60%,20,Fully Paid
18000,36 months,10+ years,RENT,52526,Not Verified,023xx,MA,0,0,6,0,17064,56.70%,25,Fully Paid
12000,36 months,< 1 year,RENT,29000,Not Verified,207xx,MD,0,2,6,2,4770,52.40%,15,Fully Paid
5000,36 months,2 years,RENT,76344,Not Verified,781xx,TX,0,1,8,0,2602,51%,48,Fully Paid
12000,36 months,3 years,RENT,55000,Not Verified,950xx,CA,0,2,10,0,9030,37.50%,17,Fully Paid
15000,36 months,< 1 year,MORTGAGE,113000,Not Verified,770xx,TX,0,0,29,0,50910,32.60%,65,Fully Paid
20000,36 months,4 years,RENT,68000,Not Verified,346xx,FL,0,2,13,0,25313,43.40%,44,Fully Paid
11000,36 months,1 year,RENT,69996,Not Verified,727xx,AR,1,0,14,0,10619,47.80%,34,Fully Paid
8000,36 months,1 year,RENT,42000,Source Verified,144xx,NY,0,0,6,0,8687,54.60%,8,Fully Paid
20000,36 months,< 1 year,MORTGAGE,85000,Not Verified,897xx,NV,0,4,8,0,13893,18.70%,26,Fully Paid
8000,36 months,5 years,MORTGAGE,80000,Not Verified,786xx,TX,0,0,12,0,10702,59.80%,14,Fully Paid
1600,36 months,2 years,RENT,23000,Verified,191xx,PA,0,0,7,0,2753,9.30%,9,Fully Paid
5000,36 months,2 years,RENT,95004,Verified,333xx,FL,0,2,15,0,9347,41%,39,Fully Paid
10000,36 months,10+ years,RENT,84996,Not Verified,082xx,NJ,0,0,15,0,2227,5.40%,27,Fully Paid
8400,36 months,5 years,RENT,45000,Verified,860xx,AZ,0,1,6,0,1924,91.60%,10,Charged Off
16000,36 months,4 years,OTHER,85000,Verified,325xx,FL,0,2,7,0,29204,51.90%,18,Fully Paid
11250,36 months,1 year,RENT,75000,Source Verified,622xx,IL,0,2,10,0,11197,81.70%,31,Fully Paid
10000,36 months,2 years,RENT,53000,Verified,342xx,FL,0,0,7,0,4435,59.10%,14,Fully Paid
7500,36 months,2 years,RENT,40000,Source Verified,840xx,UT,0,0,8,0,298,1%,13,Charged Off
8500,36 months,< 1 year,MORTGAGE,54996,Not Verified,752xx,TX,0,0,6,0,3441,49.20%,6,Charged Off
14500,36 months,< 1 year,RENT,30000,Source Verified,152xx,PA,0,1,10,0,20392,94%,22,Fully Paid
10000,36 months,1 year,RENT,55000,Source Verified,100xx,NY,0,1,7,0,99,0.20%,14,Fully Paid
12000,36 months,< 1 year,MORTGAGE,50004,Not Verified,337xx,FL,0,0,14,0,56348,33.70%,31,Fully Paid
13000,36 months,1 year,MORTGAGE,42000,Source Verified,778xx,TX,0,1,6,0,0,0%,14,Fully Paid
6000,36 months,3 years,RENT,60000,Not Verified,100xx,NY,0,0,6,0,7161,16.40%,9,Fully Paid
4800,36 months,3 years,RENT,15996,Not Verified,027xx,MA,0,1,9,0,1101,61.20%,12,Fully Paid
13000,36 months,< 1 year,RENT,65004,Not Verified,852xx,AZ,0,0,14,0,13407,44.80%,37,Fully Paid
5000,36 months,< 1 year,RENT,50000,Not Verified,223xx,VA,0,1,10,0,7170,67%,22,Fully Paid
1500,36 months,2 years,RENT,38004,Verified,951xx,CA,0,3,4,0,1781,59.40%,9,Charged Off
10500,36 months,5 years,MORTGAGE,113000,Verified,945xx,CA,0,0,10,0,13610,43.10%,24,Fully Paid
12000,36 months,1 year,RENT,36000,Not Verified,920xx,CA,0,1,7,0,24029,70.30%,18,Fully Paid
13200,36 months,2 years,RENT,40000,Source Verified,065xx,CT,0,2,4,0,9721,30.90%,4,Fully Paid
10750,36 months,3 years,RENT,41000,Source Verified,930xx,CA,0,0,11,0,21765,78.90%,26,Fully Paid
6000,36 months,4 years,MORTGAGE,44500,Not Verified,144xx,NY,0,1,12,0,5970,12.70%,18,Fully Paid
8500,36 months,3 years,MORTGAGE,75000,Not Verified,303xx,GA,0,3,9,0,30532,53.70%,17,Charged Off
6500,36 months,10+ years,MORTGAGE,38004,Source Verified,761xx,TX,1,0,11,0,12518,49.10%,18,Fully Paid
6000,36 months,< 1 year,RENT,26500,Not Verified,812xx,CO,1,3,6,0,5177,12.50%,24,Fully Paid
16000,36 months,10+ years,RENT,54396,Not Verified,114xx,NY,0,1,14,0,17436,71.90%,21,Fully Paid
25000,36 months,5 years,RENT,150000,Verified,339xx,FL,0,1,8,0,14911,34%,26,Fully Paid
4200,36 months,< 1 year,RENT,26000,Not Verified,320xx,FL,0,0,3,0,6154,99.30%,4,Fully Paid
20000,36 months,2 years,RENT,84996,Verified,294xx,SC,0,1,7,0,17811,79.20%,40,Fully Paid
16000,36 months,2 years,MORTGAGE,70000,Verified,975xx,OR,0,3,5,0,438,4.60%,11,Fully Paid
15000,36 months,7 years,RENT,62000,Source Verified,917xx,CA,0,1,7,0,15896,83.20%,11,Charged Off
8000,36 months,< 1 year,OTHER,38400,Source Verified,945xx,CA,1,1,4,0,3292,58.80%,6,Fully Paid
15000,36 months,10+ years,MORTGAGE,150000,Source Verified,330xx,FL,0,1,9,0,0,0%,13,Fully Paid
3600,36 months,< 1 year,RENT,30000,Not Verified,616xx,IL,0,2,5,0,90,1.80%,32,Fully Paid
11000,36 months,< 1 year,RENT,35000,Not Verified,070xx,NJ,0,0,8,0,9778,77.60%,13,Fully Paid
15000,36 months,1 year,MORTGAGE,102000,Not Verified,802xx,CO,0,2,9,0,2,0.10%,27,Fully Paid
6500,36 months,1 year,RENT,31400,Not Verified,342xx,FL,0,0,6,0,2530,63.20%,14,Charged Off
6000,36 months,< 1 year,RENT,38004,Source Verified,117xx,NY,0,3,18,0,17511,47.70%,28,Fully Paid
2500,36 months,1 year,OWN,17676,Not Verified,032xx,NH,0,3,5,0,5002,32.10%,6,Fully Paid
9000,36 months,10+ years,RENT,85000,Not Verified,913xx,CA,0,0,9,1,5390,27.20%,22,Fully Paid
5000,36 months,6 years,MORTGAGE,74000,Not Verified,535xx,WI,0,2,16,0,13344,28.40%,26,Fully Paid
7000,36 months,3 years,RENT,105000,Verified,222xx,VA,0,1,4,0,8035,30%,27,Fully Paid
5000,36 months,3 years,OWN,25740,Not Verified,750xx,TX,1,2,3,0,4852,57.80%,6,Fully Paid
5500,36 months,3 years,RENT,27996,Not Verified,069xx,CT,0,1,7,0,3972,37.80%,13,Fully Paid
15000,36 months,2 years,OTHER,46000,Verified,017xx,MA,0,1,11,0,14608,94.90%,24,Fully Paid
9250,36 months,< 1 year,RENT,13000,Not Verified,860xx,AZ,0,1,4,0,3498,47.90%,9,Charged Off
5000,36 months,4 years,RENT,58000,Source Verified,021xx,MA,0,0,3,0,5176,45.60%,4,Fully Paid
10000,36 months,< 1 year,MORTGAGE,85000,Not Verified,014xx,MA,0,3,8,0,66526,93.60%,36,Fully Paid
10000,36 months,1 year,MORTGAGE,111150,Verified,923xx,CA,0,1,9,0,7195,6.30%,20,Fully Paid
2600,36 months,2 years,RENT,16000,Not Verified,191xx,PA,0,1,12,0,7155,38.30%,21,Fully Paid
4900,36 months,4 years,MORTGAGE,53000,Not Verified,857xx,AZ,0,2,12,0,4341,90.40%,25,Fully Paid
5775,36 months,1 year,RENT,36900,Source Verified,087xx,NJ,0,0,5,0,9619,65.90%,10,Charged Off
24000,36 months,2 years,MORTGAGE,79996,Not Verified,775xx,TX,0,2,4,0,30564,78.60%,14,Fully Paid
8500,36 months,10+ years,MORTGAGE,85000,Verified,336xx,FL,0,1,8,0,7429,91.10%,22,Fully Paid
10400,36 months,5 years,OWN,48000,Not Verified,773xx,TX,0,1,6,0,21326,37.90%,14,Fully Paid
12000,36 months,7 years,RENT,53004,Not Verified,917xx,CA,0,2,16,0,7464,41.20%,25,Charged Off
12000,36 months,10+ years,MORTGAGE,210000,Verified,729xx,AR,0,2,15,0,56967,28.30%,49,Fully Paid
15000,36 months,5 years,RENT,30000,Source Verified,327xx,FL,0,3,10,0,20105,33.40%,19,Fully Paid
15000,36 months,< 1 year,OWN,70000,Verified,200xx,DC,0,2,10,0,186,0.70%,17,Fully Paid
12000,36 months,1 year,RENT,43000,Not Verified,193xx,PA,0,2,7,0,7879,29%,9,Fully Paid
5000,36 months,2 years,RENT,48000,Not Verified,220xx,VA,0,2,8,0,15155,42.30%,15,Fully Paid
5550,36 months,3 years,MORTGAGE,45300,Not Verified,435xx,OH,0,3,14,1,260,3.30%,32,Fully Paid
18000,36 months,2 years,RENT,55000,Verified,089xx,NJ,0,5,10,0,16955,22.80%,37,Fully Paid
11850,36 months,7 years,RENT,48500,Source Verified,010xx,MA,0,3,11,0,15677,49.90%,21,Fully Paid
12000,36 months,3 years,MORTGAGE,37000,Not Verified,312xx,GA,0,1,8,0,8748,85.80%,15,Charged Off
6000,36 months,2 years,RENT,23198,Not Verified,959xx,CA,0,0,18,0,1112,25.30%,21,Fully Paid
17000,36 months,2 years,MORTGAGE,51996,Not Verified,300xx,GA,0,0,11,0,13429,61%,33,Charged Off
22000,36 months,9 years,MORTGAGE,66000,Verified,750xx,TX,0,0,12,0,27302,34.80%,28,Fully Paid
7500,36 months,1 year,RENT,32000,Source Verified,132xx,NY,1,2,16,0,1805,10.10%,26,Fully Paid
10000,36 months,2 years,MORTGAGE,57000,Verified,440xx,OH,0,2,6,0,1815,34.20%,12,Charged Off
6000,36 months,< 1 year,RENT,44000,Verified,077xx,NJ,0,0,18,0,11741,14.60%,30,Fully Paid
2400,36 months,< 1 year,OWN,25000,Not Verified,010xx,MA,0,3,10,0,5285,60.10%,11,Fully Paid
13750,36 months,2 years,RENT,33000,Verified,304xx,GA,0,0,6,0,19812,66.70%,9,Fully Paid
20000,36 months,9 years,MORTGAGE,90000,Not Verified,080xx,NJ,0,1,4,0,3719,15.20%,16,Fully Paid
25000,36 months,1 year,MORTGAGE,85000,Verified,950xx,CA,0,1,19,0,93559,22.10%,36,Fully Paid
12000,36 months,5 years,OWN,60000,Not Verified,125xx,NY,0,3,9,0,1977,3.30%,17,Fully Paid
4000,36 months,5 years,RENT,20000,Source Verified,484xx,MI,1,2,5,0,1067,19.40%,6,Fully Paid
10000,36 months,5 years,MORTGAGE,47000,Source Verified,750xx,TX,1,0,7,1,1400,77.80%,27,Fully Paid
2400,36 months,5 years,RENT,77700,Not Verified,223xx,VA,0,2,21,1,5396,23.10%,36,Fully Paid
10000,36 months,10+ years,RENT,54480,Not Verified,216xx,MD,0,0,12,1,11628,40.40%,21,Fully Paid
3000,36 months,1 year,RENT,43500,Not Verified,328xx,FL,0,2,8,0,2786,39.20%,13,Fully Paid
7200,36 months,< 1 year,RENT,85000,Source Verified,921xx,CA,0,2,8,0,3712,38.30%,27,Fully Paid
10000,36 months,< 1 year,RENT,28000,Not Verified,660xx,KS,0,1,6,0,9020,56.70%,8,Fully Paid
10000,36 months,< 1 year,RENT,75000,Source Verified,100xx,NY,0,5,11,0,24485,26.30%,24,Fully Paid
12000,36 months,< 1 year,MORTGAGE,143150,Source Verified,838xx,WA,0,0,14,0,4384,5%,34,Fully Paid
14100,36 months,2 years,MORTGAGE,63000,Verified,891xx,NV,0,1,11,0,10513,32%,20,Fully Paid
16800,36 months,< 1 year,RENT,78000,Source Verified,018xx,MA,0,2,8,0,800,2.30%,10,Fully Paid
10000,36 months,2 years,RENT,33500,Source Verified,765xx,TX,0,0,4,0,26,0.60%,4,Fully Paid
5000,36 months,4 years,MORTGAGE,45204,Source Verified,323xx,FL,0,1,14,0,4637,12.60%,25,Fully Paid
10000,36 months,1 year,RENT,56500,Source Verified,606xx,IL,0,2,8,0,2435,13.80%,10,Fully Paid
10000,36 months,< 1 year,RENT,85000,Source Verified,116xx,NY,2,1,16,0,3520,22.10%,22,Fully Paid
11000,36 months,3 years,RENT,65867.36,Source Verified,900xx,CA,0,2,11,0,4148,14.30%,23,Fully Paid
5000,36 months,2 years,RENT,142000,Verified,935xx,CA,0,2,18,1,71053,83.40%,31,Fully Paid
12000,36 months,5 years,MORTGAGE,36000,Verified,631xx,MO,1,0,7,1,12683,34.80%,19,Fully Paid
8500,36 months,1 year,RENT,28800,Source Verified,761xx,TX,0,2,14,0,9321,27.20%,15,Fully Paid
1000,36 months,< 1 year,MORTGAGE,91000,Not Verified,211xx,MD,0,2,10,0,21003,45.50%,22,Fully Paid
1400,36 months,7 years,MORTGAGE,66500,Not Verified,606xx,IL,0,2,13,0,13999,58.10%,40,Fully Paid
9250,36 months,3 years,OWN,52000,Source Verified,740xx,OK,0,0,9,0,9190,86.70%,23,Fully Paid
10000,36 months,8 years,MORTGAGE,40000,Not Verified,331xx,FL,0,0,16,0,11998,48.20%,23,Fully Paid
7000,36 months,10+ years,OWN,35482.2,Source Verified,232xx,VA,0,0,10,0,6547,56.90%,34,Fully Paid
14000,36 months,2 years,MORTGAGE,55000,Not Verified,328xx,FL,0,0,10,0,20619,59.40%,20,Fully Paid
10000,36 months,2 years,RENT,65000,Source Verified,900xx,CA,0,0,15,0,13875,37.20%,21,Fully Paid
8500,36 months,4 years,MORTGAGE,83000,Not Verified,156xx,PA,0,0,10,0,7439,6.50%,33,Fully Paid
4000,36 months,< 1 year,RENT,48000,Verified,752xx,TX,0,0,7,0,703,2.30%,38,Fully Paid
17000,36 months,7 years,RENT,89004,Verified,200xx,DC,0,0,7,0,10359,21.10%,21,Fully Paid
15000,36 months,2 years,RENT,47000,Verified,117xx,NY,0,0,4,0,5330,82%,4,Fully Paid
20500,36 months,2 years,RENT,70000,Source Verified,223xx,VA,0,1,10,0,20450,60%,32,Fully Paid
5400,36 months,3 years,MORTGAGE,29996,Not Verified,793xx,TX,0,3,6,0,586,3.60%,15,Fully Paid
10000,36 months,1 year,RENT,45000,Source Verified,803xx,CO,0,1,7,0,5811,32.10%,14,Fully Paid
12000,36 months,6 years,RENT,88000,Source Verified,926xx,CA,0,2,7,0,29755,77.90%,13,Fully Paid
8000,36 months,8 years,RENT,101000,Source Verified,950xx,CA,2,0,7,0,17588,47.80%,16,Fully Paid
3500,36 months,2 years,RENT,30000,Not Verified,871xx,NM,0,0,5,0,4621,45.80%,20,Fully Paid
11000,36 months,< 1 year,MORTGAGE,50004,Source Verified,773xx,TX,0,0,9,0,11929,48.70%,18,Fully Paid
10000,36 months,6 years,MORTGAGE,102000,Not Verified,956xx,CA,0,0,8,0,11616,21.80%,23,Fully Paid
3500,36 months,1 year,OWN,35000,Not Verified,928xx,CA,0,0,4,0,5369,89.50%,27,Fully Paid
18000,36 months,10+ years,RENT,70000,Source Verified,066xx,CT,0,2,6,0,12584,81.10%,14,Fully Paid
11100,36 months,1 year,OWN,25000,Verified,028xx,RI,0,0,6,0,6872,25.70%,9,Fully Paid
9250,36 months,3 years,MORTGAGE,49500,Verified,860xx,AZ,0,1,8,0,6012,74.20%,11,Fully Paid
12800,36 months,< 1 year,RENT,90600,Not Verified,194xx,PA,0,3,8,0,32785,91.80%,33,Fully Paid
16000,36 months,5 years,MORTGAGE,86000,Verified,300xx,GA,0,1,14,0,39622,47.30%,29,Fully Paid
8000,36 months,5 years,RENT,75000,Source Verified,959xx,CA,0,1,8,0,9287,61.90%,37,Fully Paid
6000,36 months,2 years,RENT,41000,Not Verified,900xx,CA,0,1,10,0,1763,17.80%,22,Fully Paid
6400,36 months,2 years,RENT,56000,Not Verified,945xx,CA,0,1,7,0,3981,62.20%,13,Fully Paid
9100,36 months,1 year,MORTGAGE,81204,Verified,357xx,AL,1,0,8,0,517,8.90%,17,Fully Paid
7000,36 months,8 years,RENT,72000,Source Verified,017xx,MA,0,0,11,0,41059,51%,22,Fully Paid
6850,36 months,2 years,MORTGAGE,100000,Verified,201xx,VA,0,0,11,0,10867,51.10%,23,Fully Paid
6000,36 months,10+ years,MORTGAGE,45000,Not Verified,711xx,LA,0,1,5,0,2420,26.90%,38,Fully Paid
1200,36 months,2 years,RENT,31200,Not Verified,945xx,CA,0,0,6,0,2317,27.30%,17,Fully Paid
11100,36 months,2 years,RENT,32244,Verified,076xx,NJ,0,0,9,0,14339,58.10%,18,Fully Paid
8700,36 months,10+ years,MORTGAGE,70236,Not Verified,820xx,WY,0,3,5,0,19450,92.60%,52,Fully Paid
6500,36 months,< 1 year,RENT,92000,Source Verified,981xx,WA,0,0,6,0,713,3.90%,28,Fully Paid
8000,36 months,9 years,OWN,42000,Not Verified,787xx,TX,0,3,8,0,14894,48.10%,19,Fully Paid
10000,36 months,7 years,RENT,67000,Verified,968xx,HI,0,1,6,0,9583,77.30%,12,Fully Paid
7000,36 months,< 1 year,OWN,24000,Not Verified,321xx,FL,0,2,7,0,13197,22%,11,Fully Paid
2000,36 months,< 1 year,MORTGAGE,65000,Not Verified,010xx,MA,0,0,9,0,3630,10.10%,21,Fully Paid
9600,36 months,4 years,MORTGAGE,55004,Not Verified,846xx,UT,0,2,14,0,19226,93.10%,22,Fully Paid
11750,36 months,3 years,RENT,98000,Source Verified,100xx,NY,0,0,10,0,30993,71.20%,14,Fully Paid
6000,36 months,8 years,MORTGAGE,92004,Not Verified,773xx,TX,0,0,11,0,21365,39.40%,61,Charged Off
15250,36 months,6 years,MORTGAGE,45500,Verified,430xx,OH,0,2,9,0,10244,43.20%,17,Fully Paid
15000,36 months,1 year,RENT,42000,Not Verified,191xx,PA,0,2,22,0,21980,51.50%,32,Fully Paid
1400,36 months,1 year,MORTGAGE,36000,Not Verified,891xx,NV,0,2,3,0,0,,6,Fully Paid
8000,36 months,10+ years,RENT,39996,Not Verified,087xx,NJ,0,1,21,0,25336,48.50%,43,Charged Off
6000,36 months,2 years,OWN,42000,Not Verified,780xx,TX,1,0,8,0,5826,31.50%,16,Fully Paid
5500,36 months,3 years,MORTGAGE,57000,Not Verified,566xx,MN,0,3,10,0,40383,63%,20,Fully Paid
3600,36 months,3 years,RENT,30500,Source Verified,128xx,NY,0,0,7,0,1859,11.40%,10,Fully Paid
5000,36 months,< 1 year,OWN,37440,Source Verified,034xx,NH,1,1,10,0,7566,47.30%,20,Fully Paid
15000,36 months,6 years,RENT,53500,Verified,117xx,NY,3,1,15,0,7701,30.30%,33,Fully Paid
10000,36 months,10+ years,MORTGAGE,67000,Source Verified,394xx,MS,0,1,5,0,220,4%,39,Fully Paid
14400,36 months,< 1 year,RENT,62000,Verified,100xx,NY,0,0,12,0,17499,60%,17,Fully Paid
12000,36 months,5 years,OWN,49008,Source Verified,190xx,PA,0,2,10,0,17386,84.40%,18,Fully Paid
6000,36 months,10+ years,MORTGAGE,100824,Verified,212xx,MD,0,2,5,0,3402,47.90%,31,Fully Paid
4500,36 months,1 year,RENT,33000,Source Verified,701xx,LA,1,1,9,0,6063,49.30%,31,Fully Paid
8000,36 months,8 years,MORTGAGE,60000,Source Verified,130xx,NY,0,0,12,0,12927,33.10%,25,Fully Paid
1000,36 months,4 years,MORTGAGE,68000,Verified,161xx,PA,0,0,11,0,4434,16.90%,31,Fully Paid
1500,36 months,1 year,RENT,39500,Not Verified,061xx,CT,0,0,5,0,7616,44.80%,10,Fully Paid
12000,36 months,10+ years,RENT,70802,Not Verified,907xx,CA,0,2,5,0,3505,33.40%,31,Fully Paid
6000,36 months,5 years,OWN,40000,Not Verified,850xx,AZ,0,0,6,1,7110,58.30%,13,Fully Paid
10000,36 months,6 years,RENT,50004,Verified,652xx,MO,0,0,17,0,6063,19.60%,42,Fully Paid
15000,36 months,9 years,RENT,90000,Verified,104xx,NY,0,2,5,0,5226,48.80%,13,Fully Paid
10000,36 months,9 years,MORTGAGE,60000,Source Verified,310xx,GA,0,1,5,0,23186,61.50%,14,Charged Off
9000,36 months,1 year,RENT,40000,Not Verified,158xx,PA,0,0,4,0,114,2.80%,12,Fully Paid
5500,36 months,4 years,RENT,70000,Source Verified,945xx,CA,0,0,7,0,7537,17.90%,10,Fully Paid
3500,36 months,9 years,MORTGAGE,87000,Source Verified,334xx,FL,0,3,9,0,18695,53.70%,31,Fully Paid
10000,36 months,1 year,RENT,30000,Source Verified,172xx,PA,0,0,8,0,4532,33.60%,10,Charged Off
12000,36 months,10+ years,RENT,54000,Source Verified,112xx,NY,1,0,3,0,7956,48.50%,16,Fully Paid
